,file_name,angry,disgust,fear,happy,neutral,sad,surprise
2237,E:/kcc2023/un-labeled\14.도움요청_1022709_label.wav,0.1166669,0.16926008,0.13996327,0.11783924,0.081211634,0.08865355,0.2864054
2238,E:/kcc2023/un-labeled\14.도움요청_1022765_label.wav,0.13810773,0.20465496,0.12874293,0.1569029,0.09779981,0.08888972,0.18490194
2239,E:/kcc2023/un-labeled\14.도움요청_1022806_label.wav,0.11970928,0.24435154,0.13864638,0.17762282,0.07410352,0.10313394,0.1424325
2240,E:/kcc2023/un-labeled\14.도움요청_1022810_label.wav,0.12073008,0.28760856,0.0929893,0.09545253,0.06957453,0.07946536,0.2541796
2241,E:/kcc2023/un-labeled\14.도움요청_1022949_label.wav,0.13140757,0.17338659,0.11176846,0.060139097,0.11673848,0.075187005,0.33137277
2242,E:/kcc2023/un-labeled\14.도움요청_1022979_label.wav,0.14126378,0.20129468,0.13086745,0.14646985,0.10312323,0.09023398,0.186747
2243,E:/kcc2023/un-labeled\14.도움요청_1023001_label.wav,0.10645999,0.12991375,0.116988264,0.2893081,0.069363974,0.07455173,0.2134141
2244,E:/kcc2023/un-labeled\14.도움요청_1023009_label.wav,0.09892497,0.11533177,0.1281095,0.28973204,0.06405679,0.07846795,0.2253771
2245,E:/kcc2023/un-labeled\14.도움요청_1023050_label.wav,0.12662837,0.23968466,0.1495918,0.16736607,0.07371007,0.088218965,0.15480018
2246,E:/kcc2023/un-labeled\14.도움요청_1023089_label.wav,0.07766942,0.1281717,0.110219926,0.3693218,0.080498256,0.07112717,0.16299169
2247,E:/kcc2023/un-labeled\14.도움요청_1023122_label.wav,0.12883069,0.22043337,0.1556673,0.16709575,0.07862779,0.09670405,0.1526411
2248,E:/kcc2023/un-labeled\14.도움요청_1023173_label.wav,0.112964146,0.16286184,0.08838032,0.086158395,0.07579808,0.098175906,0.3756613
2249,E:/kcc2023/un-labeled\14.도움요청_1023213_label.wav,0.11244923,0.27612543,0.09659336,0.10500806,0.07430556,0.078721106,0.25679728
2250,E:/kcc2023/un-labeled\14.도움요청_1023228_label.wav,0.12721407,0.31799814,0.08317504,0.10556756,0.06401262,0.07780108,0.22423148
2251,E:/kcc2023/un-labeled\14.도움요청_1023337_label.wav,0.1570206,0.14955026,0.13184829,0.11153248,0.13643399,0.08825078,0.22536361
2252,E:/kcc2023/un-labeled\14.도움요청_1023387_label.wav,0.07475656,0.19211027,0.09317712,0.08487305,0.08338385,0.07512358,0.3965756
2253,E:/kcc2023/un-labeled\14.도움요청_1023408_label.wav,0.13446717,0.20876424,0.13689634,0.13688596,0.111417994,0.093027815,0.17854045
2254,E:/kcc2023/un-labeled\14.도움요청_1023431_label.wav,0.12647386,0.17698528,0.12823637,0.17190623,0.112882294,0.097182214,0.18633372
2255,E:/kcc2023/un-labeled\14.도움요청_1023584_label.wav,0.07094135,0.15261722,0.078425415,0.08904486,0.092650235,0.07969376,0.43662718
2256,E:/kcc2023/un-labeled\14.도움요청_1023735_label.wav,0.114567384,0.31465316,0.09190345,0.091994844,0.06460981,0.07784356,0.2444278
2257,E:/kcc2023/un-labeled\14.도움요청_1023744_label.wav,0.12829638,0.13045594,0.0926551,0.111014046,0.11114641,0.096666776,0.32976535
2258,E:/kcc2023/un-labeled\14.도움요청_1023753_label.wav,0.1152878,0.2851967,0.1431033,0.095783055,0.072541,0.12934308,0.15874517
2259,E:/kcc2023/un-labeled\14.도움요청_1023788_label.wav,0.1340372,0.1270812,0.09540475,0.093657546,0.09946949,0.099575974,0.35077384
2260,E:/kcc2023/un-labeled\14.도움요청_1023936_label.wav,0.08132448,0.1405835,0.10433084,0.3429996,0.074184336,0.073126696,0.18345053
2261,E:/kcc2023/un-labeled\14.도움요청_1023944_label.wav,0.09359592,0.3213884,0.11758604,0.07621114,0.15034823,0.09253654,0.14833371
2262,E:/kcc2023/un-labeled\14.도움요청_1024016_label.wav,0.11375682,0.3115413,0.0976008,0.10428545,0.07230063,0.078317255,0.22219773
2263,E:/kcc2023/un-labeled\14.도움요청_1024027_label.wav,0.21252201,0.28455287,0.079838835,0.07361135,0.079342976,0.08004055,0.19009142
2264,E:/kcc2023/un-labeled\14.도움요청_1024146_label.wav,0.08136104,0.1421311,0.10613404,0.34764376,0.076954156,0.07346224,0.17231362
2265,E:/kcc2023/un-labeled\14.도움요청_1024181_label.wav,0.120378144,0.17415038,0.12405043,0.12072045,0.07721303,0.08947203,0.2940155
2266,E:/kcc2023/un-labeled\14.도움요청_1024331_label.wav,0.10530036,0.18344362,0.118662566,0.12853813,0.12581897,0.09475642,0.2434799
2267,E:/kcc2023/un-labeled\14.도움요청_1024358_label.wav,0.10885973,0.16805686,0.083937556,0.08710234,0.072380915,0.09666739,0.3829952
2268,E:/kcc2023/un-labeled\14.도움요청_1024417_label.wav,0.090335004,0.14335914,0.11415331,0.3402591,0.068922564,0.074770585,0.16820022
2269,E:/kcc2023/un-labeled\14.도움요청_1024475_label.wav,0.12586255,0.16419055,0.10661586,0.058519,0.084873706,0.07422256,0.38571584
2270,E:/kcc2023/un-labeled\14.도움요청_1024489_label.wav,0.20915663,0.20844781,0.090640225,0.14699161,0.068627484,0.092264794,0.18387143
2271,E:/kcc2023/un-labeled\14.도움요청_1024543_label.wav,0.07680193,0.17899573,0.09736337,0.06391977,0.06967844,0.07652569,0.43671516
2272,E:/kcc2023/un-labeled\14.도움요청_1024574_label.wav,0.20619133,0.20949405,0.09609991,0.1443027,0.0763282,0.0943069,0.17327687
2273,E:/kcc2023/un-labeled\14.도움요청_1024594_label.wav,0.1201923,0.27606994,0.10116463,0.106234245,0.07523981,0.08093577,0.24016325
2274,E:/kcc2023/un-labeled\14.도움요청_1024995_label.wav,0.11621252,0.36428842,0.104338616,0.10310222,0.07299919,0.108995475,0.13006349
2275,E:/kcc2023/un-labeled\14.도움요청_1025016_label.wav,0.1174177,0.20289803,0.13231725,0.06533862,0.24142191,0.118350714,0.122255795
2276,E:/kcc2023/un-labeled\14.도움요청_1025916_label.wav,0.11178463,0.22146693,0.15216374,0.08597745,0.12849182,0.16830012,0.13181533
2277,E:/kcc2023/un-labeled\14.도움요청_1025965_label.wav,0.08255681,0.2825752,0.1902404,0.06994361,0.06854081,0.061797515,0.24434565
2278,E:/kcc2023/un-labeled\14.도움요청_1026020_label.wav,0.112204105,0.24091013,0.1563046,0.08298339,0.12452465,0.14684893,0.13622418
2279,E:/kcc2023/un-labeled\14.도움요청_1026037_label.wav,0.0808496,0.15922534,0.23996782,0.17064014,0.06562904,0.069657475,0.21403062
2280,E:/kcc2023/un-labeled\14.도움요청_1026151_label.wav,0.086762324,0.16776535,0.22658284,0.18431723,0.07381429,0.07672212,0.18403591
2281,E:/kcc2023/un-labeled\14.도움요청_1026255_label.wav,0.11816253,0.31500632,0.075145446,0.063147895,0.07040441,0.08861475,0.26951864
2282,E:/kcc2023/un-labeled\14.도움요청_1026257_label.wav,0.11497491,0.28400162,0.091775045,0.06104159,0.077661015,0.08205515,0.28849065
2283,E:/kcc2023/un-labeled\14.도움요청_1026304_label.wav,0.1074742,0.29716045,0.14496648,0.08383398,0.13658239,0.085644156,0.14433835
2284,E:/kcc2023/un-labeled\14.도움요청_1026326_label.wav,0.113068625,0.3817948,0.13940804,0.07230519,0.07015258,0.090481505,0.13278922
2285,E:/kcc2023/un-labeled\14.도움요청_1026518_label.wav,0.08552943,0.2598657,0.21454462,0.06544656,0.06710289,0.06677838,0.24073243
2286,E:/kcc2023/un-labeled\14.도움요청_1026586_label.wav,0.13720755,0.31293407,0.15702203,0.072453216,0.067500524,0.066079855,0.1868028
2287,E:/kcc2023/un-labeled\14.도움요청_1026597_label.wav,0.1153775,0.22539692,0.16836399,0.08420091,0.13085377,0.1518048,0.124002
2288,E:/kcc2023/un-labeled\14.도움요청_1026665_label.wav,0.11706884,0.2816,0.09899379,0.057467144,0.07283864,0.08795631,0.2840753
2289,E:/kcc2023/un-labeled\14.도움요청_1026671_label.wav,0.08607941,0.2555554,0.1977021,0.07001661,0.06853747,0.06619943,0.2559096
2290,E:/kcc2023/un-labeled\14.도움요청_1026722_label.wav,0.14127545,0.42051348,0.08391928,0.050235078,0.06850141,0.06579484,0.16976054
2291,E:/kcc2023/un-labeled\14.도움요청_1026859_label.wav,0.116067454,0.38689512,0.1370878,0.067870095,0.07101454,0.08070968,0.14035538
2292,E:/kcc2023/un-labeled\14.도움요청_1026879_label.wav,0.13232937,0.25290132,0.0796785,0.06141953,0.076224916,0.08600675,0.31143954
2293,E:/kcc2023/un-labeled\14.도움요청_1026911_label.wav,0.10745845,0.33949196,0.14579478,0.07117019,0.062308986,0.08514464,0.18863101
2294,E:/kcc2023/un-labeled\14.도움요청_1027082_label.wav,0.10794067,0.3246978,0.14017583,0.08094416,0.118616216,0.08241367,0.14521164
2295,E:/kcc2023/un-labeled\14.도움요청_1027161_label.wav,0.109251425,0.37624884,0.08873923,0.055398297,0.07779467,0.06733447,0.22523303
2296,E:/kcc2023/un-labeled\14.도움요청_1027181_label.wav,0.07785082,0.28933918,0.19703421,0.05961276,0.06036425,0.0635805,0.25221828
2297,E:/kcc2023/un-labeled\14.도움요청_1027260_label.wav,0.10961425,0.31578165,0.07685392,0.06120252,0.0635059,0.08943947,0.28360227
2298,E:/kcc2023/un-labeled\14.도움요청_1027361_label.wav,0.11021081,0.30280623,0.08944855,0.058589928,0.06230459,0.0883569,0.28828308
2299,E:/kcc2023/un-labeled\14.도움요청_1027420_label.wav,0.12942274,0.24547997,0.0762867,0.04269794,0.055121623,0.06384449,0.38714653
2300,E:/kcc2023/un-labeled\14.도움요청_1027525_label.wav,0.1279917,0.24982008,0.089875944,0.06136985,0.076036476,0.081243746,0.3136622
2301,E:/kcc2023/un-labeled\14.도움요청_1027532_label.wav,0.24158856,0.14207529,0.12927094,0.084715426,0.16033135,0.10977952,0.13223894
2302,E:/kcc2023/un-labeled\14.도움요청_1027580_label.wav,0.10176891,0.33515903,0.14416604,0.08324074,0.108489074,0.080903545,0.14627266
2303,E:/kcc2023/un-labeled\14.도움요청_1027584_label.wav,0.11243059,0.38261282,0.13114432,0.074780814,0.07001602,0.09286158,0.1361539
2304,E:/kcc2023/un-labeled\14.도움요청_1027716_label.wav,0.20254965,0.12399664,0.21956134,0.09651619,0.122670025,0.101256736,0.1334494
2305,E:/kcc2023/un-labeled\14.도움요청_1027758_label.wav,0.13630584,0.3270993,0.116049685,0.06802023,0.08696788,0.09120858,0.17434852
2306,E:/kcc2023/un-labeled\14.도움요청_1027765_label.wav,0.109557964,0.2218683,0.07461254,0.055848178,0.05666837,0.07493219,0.4065125
2307,E:/kcc2023/un-labeled\14.도움요청_1027772_label.wav,0.1135303,0.34263974,0.13601875,0.08087466,0.11708917,0.0746391,0.13520832
2308,E:/kcc2023/un-labeled\14.도움요청_1027854_label.wav,0.13162027,0.35709107,0.14764164,0.070629224,0.062760696,0.071594775,0.15866226
2309,E:/kcc2023/un-labeled\14.도움요청_1027872_label.wav,0.08512957,0.2824922,0.17567523,0.06486971,0.06600699,0.0802439,0.24558239
2310,E:/kcc2023/un-labeled\14.도움요청_1027884_label.wav,0.12100921,0.21090995,0.089277156,0.05119154,0.065184474,0.08212575,0.38030195
2311,E:/kcc2023/un-labeled\14.도움요청_1027907_label.wav,0.10362249,0.38470575,0.09263632,0.10266606,0.05524521,0.07060438,0.19051982
2312,E:/kcc2023/un-labeled\14.도움요청_1027946_label.wav,0.110978276,0.28095436,0.16043209,0.086314045,0.13411868,0.07990603,0.14729649
2313,E:/kcc2023/un-labeled\14.도움요청_1027954_label.wav,0.08375935,0.14004815,0.24109724,0.19840455,0.071865745,0.07449803,0.19032693
2314,E:/kcc2023/un-labeled\14.도움요청_102797_label.wav,0.27128622,0.18066743,0.09834676,0.12130218,0.07985002,0.07289518,0.17565224
2315,E:/kcc2023/un-labeled\14.도움요청_1028040_label.wav,0.081613965,0.26925418,0.20195514,0.06777876,0.06525031,0.06465656,0.24949105
2316,E:/kcc2023/un-labeled\14.도움요청_1028042_label.wav,0.11315951,0.32852444,0.15075627,0.068469,0.060931865,0.08622372,0.19193515
2317,E:/kcc2023/un-labeled\14.도움요청_102805_label.wav,0.069618694,0.24584253,0.08278568,0.08577773,0.3136625,0.11919613,0.08311669
2318,E:/kcc2023/un-labeled\14.도움요청_1028078_label.wav,0.11820868,0.22912277,0.15316467,0.08791897,0.12579057,0.1550249,0.13076946
2319,E:/kcc2023/un-labeled\14.도움요청_1028116_label.wav,0.124157235,0.2787912,0.14537072,0.101358,0.11908456,0.07236457,0.15887377
2320,E:/kcc2023/un-labeled\14.도움요청_1028140_label.wav,0.13429244,0.20211732,0.1215049,0.069277644,0.09308767,0.100369625,0.27935046
2321,E:/kcc2023/un-labeled\14.도움요청_1028198_label.wav,0.13506743,0.35047373,0.15502048,0.06037071,0.059676755,0.06603347,0.17335743
2322,E:/kcc2023/un-labeled\14.도움요청_1028207_label.wav,0.082161546,0.17607538,0.20710248,0.1978409,0.06713206,0.07187632,0.19781137
2323,E:/kcc2023/un-labeled\14.도움요청_1028220_label.wav,0.0746137,0.1833537,0.18888187,0.21966985,0.06803656,0.07007868,0.19536555
2324,E:/kcc2023/un-labeled\14.도움요청_1028231_label.wav,0.14499122,0.34644502,0.10483569,0.04740046,0.080755815,0.07203122,0.20354058
2325,E:/kcc2023/un-labeled\14.도움요청_1028260_label.wav,0.11746376,0.31520304,0.07262641,0.060825616,0.06925238,0.08291975,0.28170907
2326,E:/kcc2023/un-labeled\14.도움요청_1028325_label.wav,0.1039093,0.24341801,0.07277654,0.055413373,0.06531848,0.06571576,0.3934486
2327,E:/kcc2023/un-labeled\14.도움요청_1028373_label.wav,0.100477785,0.3051386,0.14235346,0.08262698,0.13585941,0.08477266,0.14877114
2328,E:/kcc2023/un-labeled\14.도움요청_1028403_label.wav,0.1530442,0.31395844,0.12006912,0.07086086,0.093486466,0.08718512,0.16139574
2329,E:/kcc2023/un-labeled\14.도움요청_1028430_label.wav,0.10466106,0.31471312,0.16049498,0.06915735,0.06089277,0.0923421,0.19773863
2330,E:/kcc2023/un-labeled\14.도움요청_1028478_label.wav,0.14946583,0.33298376,0.119287096,0.06409099,0.08394878,0.08086505,0.16935848
2331,E:/kcc2023/un-labeled\14.도움요청_1028519_label.wav,0.10446033,0.31889945,0.14335388,0.07319527,0.06355242,0.08727928,0.20925935
2332,E:/kcc2023/un-labeled\14.도움요청_1028653_label.wav,0.11446251,0.30783233,0.1625934,0.07115559,0.06634436,0.08771556,0.18989618
2333,E:/kcc2023/un-labeled\14.도움요청_1028708_label.wav,0.09905134,0.3656463,0.107947364,0.096473195,0.060347367,0.073222876,0.19731158
2334,E:/kcc2023/un-labeled\14.도움요청_1028807_label.wav,0.11375298,0.28816047,0.1388283,0.09264991,0.10548236,0.10748831,0.15363768
2335,E:/kcc2023/un-labeled\14.도움요청_1028814_label.wav,0.13550127,0.41123426,0.08678153,0.04859993,0.06946304,0.07898795,0.16943206
2336,E:/kcc2023/un-labeled\14.도움요청_1028817_label.wav,0.1226027,0.35800818,0.14153165,0.06996578,0.07376978,0.0866193,0.14750262
2337,E:/kcc2023/un-labeled\14.도움요청_1028916_label.wav,0.1127536,0.35738844,0.13610771,0.067780435,0.067342564,0.08532058,0.17330669
2338,E:/kcc2023/un-labeled\14.도움요청_1028932_label.wav,0.13928553,0.3452879,0.107028686,0.051020656,0.08460726,0.08566824,0.1871017
2339,E:/kcc2023/un-labeled\14.도움요청_1028977_label.wav,0.10172306,0.36573234,0.07362387,0.050354872,0.050277106,0.078411244,0.27987748
2340,E:/kcc2023/un-labeled\14.도움요청_1028991_label.wav,0.14726762,0.35134962,0.1008381,0.052586872,0.0895772,0.0883933,0.16998723
2341,E:/kcc2023/un-labeled\14.도움요청_1028998_label.wav,0.10978601,0.43005183,0.12308366,0.06352545,0.065038174,0.08249232,0.12602262
2342,E:/kcc2023/un-labeled\14.도움요청_1029004_label.wav,0.10943495,0.40337518,0.13175555,0.07373546,0.06744476,0.09697163,0.11728241
2343,E:/kcc2023/un-labeled\14.도움요청_1029451_label.wav,0.10434831,0.14903778,0.13216507,0.08251282,0.099012695,0.31827146,0.11465187
2344,E:/kcc2023/un-labeled\14.도움요청_1029457_label.wav,0.121586725,0.37018034,0.124844715,0.09124728,0.10106672,0.089330025,0.101744145
2345,E:/kcc2023/un-labeled\14.도움요청_1029502_label.wav,0.07521107,0.5338443,0.06681448,0.089257784,0.038606025,0.065265015,0.13100128
2346,E:/kcc2023/un-labeled\14.도움요청_1029512_label.wav,0.121788055,0.17618527,0.15426414,0.055374905,0.08494984,0.09393696,0.31350082
2347,E:/kcc2023/un-labeled\14.도움요청_1029558_label.wav,0.11972435,0.35335517,0.11850611,0.074421614,0.09294055,0.088038616,0.15301359
2348,E:/kcc2023/un-labeled\14.도움요청_1029642_label.wav,0.08556183,0.46691167,0.10114573,0.054262754,0.063319184,0.08905908,0.13973969
2349,E:/kcc2023/un-labeled\14.도움요청_1029650_label.wav,0.10490884,0.3536768,0.11195276,0.08043475,0.08648931,0.11314848,0.14938913
2350,E:/kcc2023/un-labeled\14.도움요청_1029652_label.wav,0.11564469,0.28140944,0.12544,0.06556432,0.109854124,0.11061186,0.19147559
2351,E:/kcc2023/un-labeled\14.도움요청_1029729_label.wav,0.11212854,0.21628007,0.1149311,0.09074932,0.06388176,0.06521956,0.33680964
2352,E:/kcc2023/un-labeled\14.도움요청_1029742_label.wav,0.09056182,0.31032535,0.09524901,0.067261815,0.059711393,0.2568411,0.12004952
2353,E:/kcc2023/un-labeled\14.도움요청_1029772_label.wav,0.16509528,0.31546938,0.1034643,0.06045794,0.07494654,0.06937895,0.21118762
2354,E:/kcc2023/un-labeled\14.도움요청_1029893_label.wav,0.120902695,0.3436187,0.114130914,0.071142465,0.08666713,0.09958251,0.16395561
2355,E:/kcc2023/un-labeled\14.도움요청_1029919_label.wav,0.13208082,0.16192149,0.120943494,0.05999137,0.093570575,0.0982925,0.33319977
2356,E:/kcc2023/un-labeled\14.도움요청_1030054_label.wav,0.14878611,0.28760934,0.11608728,0.06765007,0.07764666,0.074609675,0.22761086
2357,E:/kcc2023/un-labeled\14.도움요청_1030100_label.wav,0.14155014,0.35751405,0.0946125,0.049542885,0.056737233,0.0747694,0.22527388
2358,E:/kcc2023/un-labeled\14.도움요청_1030110_label.wav,0.039127145,0.62300086,0.10688417,0.044798262,0.030953884,0.039470926,0.115764745
2359,E:/kcc2023/un-labeled\14.도움요청_1030112_label.wav,0.14202231,0.24539375,0.12266925,0.058993984,0.1283496,0.11324747,0.1893236
2360,E:/kcc2023/un-labeled\14.도움요청_1030115_label.wav,0.131425,0.13665867,0.10240472,0.040789932,0.10803407,0.08114618,0.39954147
2361,E:/kcc2023/un-labeled\14.도움요청_1030139_label.wav,0.10597705,0.11611811,0.15068021,0.0679597,0.1621831,0.26509473,0.13198708
2362,E:/kcc2023/un-labeled\14.도움요청_1030169_label.wav,0.11662319,0.3320478,0.09766482,0.060213823,0.109234735,0.096244425,0.18797114
2363,E:/kcc2023/un-labeled\14.도움요청_1030183_label.wav,0.10224068,0.3386883,0.13508545,0.07416711,0.07612089,0.09422214,0.17947531
2364,E:/kcc2023/un-labeled\14.도움요청_1030258_label.wav,0.17249553,0.13920774,0.11015613,0.09114526,0.07954328,0.076563366,0.33088863
2365,E:/kcc2023/un-labeled\14.도움요청_1030320_label.wav,0.12973198,0.15031679,0.11793548,0.057348397,0.08392087,0.09839807,0.36234835
2366,E:/kcc2023/un-labeled\14.도움요청_1030407_label.wav,0.14171275,0.19138551,0.09165757,0.057166636,0.067914166,0.07168956,0.37847385
2367,E:/kcc2023/un-labeled\14.도움요청_1030435_label.wav,0.07935252,0.23196925,0.11334106,0.06612956,0.066991635,0.06498084,0.37723517
2368,E:/kcc2023/un-labeled\14.도움요청_1030600_label.wav,0.10958379,0.24637026,0.111334026,0.083495036,0.06001677,0.07128898,0.31791115
2369,E:/kcc2023/un-labeled\14.도움요청_1030675_label.wav,0.13511609,0.27943763,0.13532782,0.09903291,0.07075233,0.072203346,0.20812985
2370,E:/kcc2023/un-labeled\14.도움요청_1030697_label.wav,0.13296716,0.14866082,0.12321344,0.06466135,0.10102482,0.122323796,0.30714855
2371,E:/kcc2023/un-labeled\14.도움요청_1030762_label.wav,0.2270956,0.16268155,0.13821128,0.11218601,0.124796316,0.11625002,0.11877927
2372,E:/kcc2023/un-labeled\14.도움요청_1030814_label.wav,0.16078137,0.15144686,0.111299776,0.06011806,0.09838654,0.07937472,0.33859265
2373,E:/kcc2023/un-labeled\14.도움요청_1030840_label.wav,0.12255577,0.36936316,0.100973316,0.12896436,0.052421868,0.070051596,0.15566994
2374,E:/kcc2023/un-labeled\14.도움요청_1030845_label.wav,0.09009193,0.10992511,0.14811827,0.2771029,0.08083025,0.09411221,0.19981928
2375,E:/kcc2023/un-labeled\14.도움요청_1030849_label.wav,0.04519932,0.739676,0.03328833,0.036925156,0.018397888,0.046568524,0.07994486
2376,E:/kcc2023/un-labeled\14.도움요청_1030860_label.wav,0.13123657,0.14402628,0.1348679,0.059121773,0.08435338,0.11289326,0.3335008
2377,E:/kcc2023/un-labeled\14.도움요청_1030872_label.wav,0.120254256,0.18776421,0.14668399,0.16592523,0.08606723,0.07561071,0.21769445
2378,E:/kcc2023/un-labeled\14.도움요청_1030892_label.wav,0.08900308,0.29809824,0.097888306,0.06667149,0.06262138,0.26492882,0.120788746
2379,E:/kcc2023/un-labeled\14.도움요청_1030960_label.wav,0.1378895,0.13672414,0.09960784,0.045306627,0.123557515,0.08414325,0.3727711
2380,E:/kcc2023/un-labeled\14.도움요청_1030972_label.wav,0.112878695,0.128142,0.11003399,0.08507383,0.10572434,0.36506173,0.09308538
2381,E:/kcc2023/un-labeled\14.도움요청_1031038_label.wav,0.13901527,0.30733997,0.1049207,0.063192554,0.06852347,0.07156541,0.24544264
2382,E:/kcc2023/un-labeled\14.도움요청_1031183_label.wav,0.24864411,0.20459878,0.121925846,0.07314956,0.14457272,0.08884393,0.118264996
2383,E:/kcc2023/un-labeled\14.도움요청_1031203_label.wav,0.14564724,0.13597117,0.1149112,0.05856281,0.10548535,0.07427098,0.3651513
2384,E:/kcc2023/un-labeled\14.도움요청_1031222_label.wav,0.11720165,0.44354993,0.097044714,0.057507113,0.10368846,0.070580795,0.11042736
2385,E:/kcc2023/un-labeled\14.도움요청_1031366_label.wav,0.16452718,0.3458782,0.109490074,0.09308921,0.08638577,0.096856356,0.10377318
2386,E:/kcc2023/un-labeled\14.도움요청_1031452_label.wav,0.11420857,0.47190598,0.09959142,0.06687465,0.06742262,0.07963804,0.100358695
2387,E:/kcc2023/un-labeled\14.도움요청_1031469_label.wav,0.14324924,0.22330399,0.113722585,0.10534539,0.07642861,0.07433299,0.2636172
2388,E:/kcc2023/un-labeled\14.도움요청_103150_label.wav,0.35913435,0.16872743,0.09655686,0.08820147,0.07121143,0.06067395,0.15549453
2389,E:/kcc2023/un-labeled\14.도움요청_1031619_label.wav,0.23665875,0.17543927,0.12920555,0.09394964,0.13304542,0.09971927,0.13198215
2390,E:/kcc2023/un-labeled\14.도움요청_1031653_label.wav,0.08155219,0.0905462,0.11188822,0.4153097,0.058518127,0.07837906,0.1638066
2391,E:/kcc2023/un-labeled\14.도움요청_1031796_label.wav,0.07649117,0.40110978,0.0974995,0.111923836,0.09708489,0.07773354,0.13815725
2392,E:/kcc2023/un-labeled\14.도움요청_1031818_label.wav,0.12070935,0.31304908,0.13489702,0.07474426,0.076449014,0.08178382,0.19836754
2393,E:/kcc2023/un-labeled\14.도움요청_1032016_label.wav,0.10051073,0.13250098,0.16926502,0.26585633,0.060252517,0.09514919,0.17646526
2394,E:/kcc2023/un-labeled\14.도움요청_1032276_label.wav,0.07386328,0.31043845,0.10283614,0.09573598,0.059704676,0.0640987,0.29332277
2395,E:/kcc2023/un-labeled\14.도움요청_1032397_label.wav,0.14896311,0.30312067,0.10468459,0.108934045,0.1179302,0.114825696,0.101541646
2396,E:/kcc2023/un-labeled\14.도움요청_1032681_label.wav,0.07844135,0.5206638,0.09474939,0.058965776,0.058699183,0.055454772,0.13302569
2397,E:/kcc2023/un-labeled\14.도움요청_1032737_label.wav,0.07453739,0.5812692,0.082754664,0.041041266,0.058285706,0.06438211,0.097729646
2398,E:/kcc2023/un-labeled\14.도움요청_1032759_label.wav,0.1086122,0.29403406,0.12907998,0.101921685,0.08093706,0.08856201,0.19685292
2399,E:/kcc2023/un-labeled\14.도움요청_1032771_label.wav,0.10566778,0.13745224,0.15651833,0.30067536,0.05601762,0.08878812,0.15488057
2400,E:/kcc2023/un-labeled\14.도움요청_103280_label.wav,0.07998789,0.19446123,0.08713721,0.09459501,0.32815245,0.11279235,0.10287395
2401,E:/kcc2023/un-labeled\14.도움요청_1032821_label.wav,0.08966956,0.42921644,0.11155434,0.057124317,0.072720885,0.0906051,0.14910935
2402,E:/kcc2023/un-labeled\14.도움요청_1032862_label.wav,0.12372879,0.354911,0.11857525,0.071782485,0.08622902,0.08587504,0.15889846
2403,E:/kcc2023/un-labeled\14.도움요청_1032902_label.wav,0.09275343,0.397337,0.097554214,0.046344336,0.10123779,0.08635683,0.17841639
2404,E:/kcc2023/un-labeled\14.도움요청_1032936_label.wav,0.14624822,0.15905744,0.12938988,0.06929863,0.0915026,0.0824228,0.32208046
2405,E:/kcc2023/un-labeled\14.도움요청_1033157_label.wav,0.102553956,0.10947392,0.13722225,0.07304465,0.19343813,0.26029134,0.12397574
2406,E:/kcc2023/un-labeled\14.도움요청_1033161_label.wav,0.04211989,0.62545717,0.08658312,0.045037992,0.031096678,0.047514956,0.122190185
2407,E:/kcc2023/un-labeled\14.도움요청_1033164_label.wav,0.11094429,0.22420739,0.1293473,0.08396837,0.15079127,0.18984132,0.11090012
2408,E:/kcc2023/un-labeled\14.도움요청_1033264_label.wav,0.10066989,0.12736227,0.12545253,0.08681478,0.096982054,0.36111364,0.1016048
2409,E:/kcc2023/un-labeled\14.도움요청_1033266_label.wav,0.12351823,0.15200289,0.14807425,0.18791912,0.12866479,0.10398957,0.1558312
2410,E:/kcc2023/un-labeled\14.도움요청_1033281_label.wav,0.108739704,0.11823162,0.15447192,0.07112674,0.16885601,0.25526744,0.12330661
2411,E:/kcc2023/un-labeled\14.도움요청_1033287_label.wav,0.12031491,0.2699127,0.15264556,0.10710822,0.08015835,0.108909,0.16095127
2412,E:/kcc2023/un-labeled\14.도움요청_1033316_label.wav,0.10251264,0.13780612,0.1285899,0.08260625,0.10497632,0.33010098,0.11340783
2413,E:/kcc2023/un-labeled\14.도움요청_1033338_label.wav,0.15594889,0.25149837,0.12585257,0.07577742,0.08599179,0.110735446,0.19419546
2414,E:/kcc2023/un-labeled\14.도움요청_1033405_label.wav,0.12566027,0.23724541,0.09001255,0.0504161,0.07358832,0.068109475,0.35496786
2415,E:/kcc2023/un-labeled\14.도움요청_1033415_label.wav,0.102278754,0.13782115,0.1439577,0.08488177,0.114435665,0.31230918,0.10431587
2416,E:/kcc2023/un-labeled\14.도움요청_1033419_label.wav,0.11085321,0.18034723,0.08499507,0.04521308,0.06590972,0.05816679,0.45451486
2417,E:/kcc2023/un-labeled\14.도움요청_1033425_label.wav,0.112328716,0.27858117,0.1311674,0.1102586,0.072257735,0.11424608,0.18116035
2418,E:/kcc2023/un-labeled\14.도움요청_1033434_label.wav,0.12516625,0.37756515,0.115511164,0.07671908,0.108766295,0.10190194,0.09437009
2419,E:/kcc2023/un-labeled\14.도움요청_1033435_label.wav,0.08150668,0.31853947,0.10806051,0.15249792,0.104667366,0.09267894,0.14204912
2420,E:/kcc2023/un-labeled\14.도움요청_1033437_label.wav,0.13431641,0.16017056,0.1229597,0.057650816,0.08464419,0.10069814,0.33956018
